job_id,rubric,project,cohort,generation_rep,rating,purpose,type,severity,code,description
AI_READI_v8_rep3_r10_rating1,rubric10-semantic,AI_READI,v8,3,1,primary,consistency,low,privacy_regulatory,"sensitive_elements.sensitive_elements_present is true, enumerating EHR, wearable, ECG, environmental and CGM categories from the RO-Crate, while the FAIRhub hea"
AI_READI_v8_rep3_r10_rating1,rubric10-semantic,AI_READI,v8,3,1,primary,consistency,low,source_conflict,"sampling_strategies.is_sample is false while the same block documents non-probability, wave-based stratified recruitment from an EHR-derived study base with del"
AI_READI_v8_rep3_r10_rating1,rubric10-semantic,AI_READI,v8,3,1,primary,completeness,low,license_use_terms,No download_url slot is populated. Access is nonetheless fully actionable: page gives https://fairhub.io/datasets/3 and data_governance.access_review_process pu
AI_READI_v8_rep3_r10_rating1,rubric10-semantic,AI_READI,v8,3,1,primary,completeness,low,temporal_version,"No errata slot is populated. Change documentation is carried by updates.update_details pointing at the CHANGELOG, by the version_access note that 2.0.0 is no lo"
AI_READI_v8_rep3_r10_rating1,rubric10-semantic,AI_READI,v8,3,1,primary,semantic_understanding,low,variables_metadata,"instances.data_topic carries the bare CURIE B2AI_TOPIC:43 with no label or resolvable URI, so the coded topic is not machine- or human-resolvable from the recor"
AI_READI_v8_rep3_r10_rating1,rubric10-semantic,AI_READI,v8,3,1,primary,semantic_understanding,low,license_use_terms,"Unresolved institutional attribution: the acronym expansion ('Exploratory' versus 'Equitable'), the lead institution (Washington University in St. Louis as FAIR"
AI_READI_v8_rep3_r10_rating1,rubric10-semantic,AI_READI,v8,3,1,primary,correctness,low,license_use_terms,The RO-Crate copyright notice quoted in ip_restrictions reads 'Copyright (c) 2026 AI-READI' for a release issued 2025-11-17. The value is faithfully quoted from
AI_READI_v8_rep3_r20_rating1,rubric20-semantic,AI_READI,v8,3,1,primary,consistency,medium,privacy_regulatory,"The confidentiality and sensitivity fields do not compose into one coherent statement. regulatory_restrictions.confidentiality_level is 'restricted', while conf"
AI_READI_v8_rep3_r20_rating1,rubric20-semantic,AI_READI,v8,3,1,primary,correctness,medium,source_conflict,"regulatory_restrictions.confidentiality_level: restricted is, by the record's own notes, a substitution that 'does not reproduce, and on its face contradicts' t"
AI_READI_v8_rep3_r20_rating1,rubric20-semantic,AI_READI,v8,3,1,primary,consistency,medium,license_use_terms,The de-identification method is left under-determined across three conflicting characterizations that the record carries without resolution: FAIRhub 'NoDeIdenti
AI_READI_v8_rep3_r20_rating1,rubric20-semantic,AI_READI,v8,3,1,primary,consistency,low,source_conflict,"sampling_strategies.is_sample is false while the same object's strategies field describes non-probability, wave-based stratified recruitment from an EHR-derived"
AI_READI_v8_rep3_r20_rating1,rubric20-semantic,AI_READI,v8,3,1,primary,content_accuracy,medium,source_conflict,"Institutional attribution is internally divided: Washington University in St. Louis (ROR:01yc7t268) is recorded as accountable organization, managing organizati"
AI_READI_v8_rep3_r20_rating1,rubric20-semantic,AI_READI,v8,3,1,primary,completeness,medium,temporal_version,Several rubric-referenced fields have no slot in the record even where the substance exists in prose: no download_url (access URL appears only inside data_gover
AI_READI_v8_rep3_r20_rating1,rubric20-semantic,AI_READI,v8,3,1,primary,consistency,low,privacy_regulatory,"data_protection_impacts records that no DPIA was conducted, while the same record documents human subject research on health data, an acknowledged theoretical r"
AI_READI_v8_rep3_r20_rating1,rubric20-semantic,AI_READI,v8,3,1,primary,semantic_understanding,low,license_use_terms,"The reuse permission is stated at two different scopes without reconciliation: license_and_use_terms.license_terms grants use 'for research, commercial and non-"
AI_READI_v8_rep3_r20_rating1,rubric20-semantic,AI_READI,v8,3,1,primary,correctness,low,attribution,Grant number OT2OD032644 is recorded in the canonical core-project form while the RO-Crate cites 1OT2OD032644 and two declared sources link the same core projec
AI_READI_v8_rep3_r20_rating1,rubric20-semantic,AI_READI,v8,3,1,primary,content_accuracy,medium,temporal_version,Two facts reported in the record undercut the persistence its sustainability documentation otherwise establishes: version 2.0.0 carries its own DOI (10.60775/fa
CHORUS_v7_rep1_r20_rating1,rubric20-semantic,CHORUS,v7,1,1,primary,consistency,high,count_size,"human_subject_research.involves_human_subjects=true and the cohort is described as critically ill hospital patients including PICU and NICU admissions, but no I"
CHORUS_v7_rep1_r20_rating1,rubric20-semantic,CHORUS,v7,1,1,primary,consistency,high,consent_ethics,involves_human_subjects=true but informed_consent is entirely absent. For a retrospective EHR extraction a waiver of consent or an exemption determination is th
CHORUS_v7_rep1_r20_rating1,rubric20-semantic,CHORUS,v7,1,1,primary,consistency,high,privacy_regulatory,"is_deidentified is populated with a plausible method, and sensitive_elements declares protected health information across nine modalities from US hospitals, yet"
CHORUS_v7_rep1_r20_rating1,rubric20-semantic,CHORUS,v7,1,1,primary,correctness,medium,persistent_identifier,"No DOI is present for the dataset. The identifier supplied, id: https://chorus4ai.org/#dataset, is a fragment URI on a project marketing site, not a persistent "
CHORUS_v7_rep1_r20_rating1,rubric20-semantic,CHORUS,v7,1,1,primary,correctness,low,format_access,"One external resource, 'www.bridge2ai.org/chorus', is recorded without a URL scheme and is therefore not a resolvable URI as written. The record flags that it i"
CHORUS_v7_rep1_r20_rating1,rubric20-semantic,CHORUS,v7,1,1,primary,content_accuracy,medium,count_size,"collection_timeframes reports 2022-09-01 to 2026-11-30, which is the NIH award period for OT2OD032701 rather than the clinical period the admissions are drawn f"
CHORUS_v7_rep1_r20_rating1,rubric20-semantic,CHORUS,v7,1,1,primary,consistency,medium,source_conflict,"Two sources quantify the dataset differently: 50,000 admissions and 7,642 admissions with radiology data (project website) versus 'over 45K unique admissions' a"
CHORUS_v7_rep1_r20_rating1,rubric20-semantic,CHORUS,v7,1,1,primary,semantic_understanding,medium,variables_metadata,"conforms_to_standard collapses EDF+, Persyst, and the OHNLP open source schema into a single OTHER token, and lists WFDB for what the narrative describes as an "
CHORUS_v7_rep1_r20_rating1,rubric20-semantic,CHORUS,v7,1,1,primary,consistency,medium,scope_drift,"status is 'partially released' and updates describes modalities still in flux (imaging deidentification and EEG extraction in process as of August 2025), yet ve"
CHORUS_v7_rep1_r20_rating1,rubric20-semantic,CHORUS,v7,1,1,primary,semantic_understanding,medium,bias_quality,known_biases records one entry whose bias_description states that the project 'treats cohort balance and diversity as an open risk to be managed' and cites the 
CHORUS_v7_rep1_r20_rating1,rubric20-semantic,CHORUS,v7,1,1,primary,content_accuracy,low,attribution,"The maintainer contact email domain is recorded as 'mgh.havard.edu' (misspelling of harvard), reproduced verbatim from the source with a caveat. The contact is "
CHORUS_v7_rep1_r20_rating1,rubric20-semantic,CHORUS,v7,1,1,primary,consistency,low,license_use_terms,"license_and_use_terms establishes controlled access conditional on a signed licensing agreement, but no license document, DUA template, or agreement identifier "
CHORUS_v7_rep2_r10_rating1,rubric10-semantic,CHORUS,v7,2,1,primary,consistency,high,count_size,"human_subject_research.involves_human_subjects=true for a multicenter dataset of 50,000 ICU/PICU/NICU admissions, but no IRB approval, ethics board of record, o"
CHORUS_v7_rep2_r10_rating1,rubric10-semantic,CHORUS,v7,2,1,primary,consistency,high,consent_ethics,involves_human_subjects=true but informed_consent is entirely absent. For retrospective EHR/waveform/imaging extraction a consent waiver is the expected documen
CHORUS_v7_rep2_r10_rating1,rubric10-semantic,CHORUS,v7,2,1,primary,consistency,medium,privacy_regulatory,"is_deidentified.method claims tokenization and 'transformation of data using approaches that limit re-identification', and sensitive_elements flags patient-leve"
CHORUS_v7_rep2_r10_rating1,rubric10-semantic,CHORUS,v7,2,1,primary,content_accuracy,medium,scope_drift,"The deidentification method is described procedurally (tokenization, CTP-deid, privacy_scan_tool, imaging de-id in process) but no recognized standard is named "
CHORUS_v7_rep2_r10_rating1,rubric10-semantic,CHORUS,v7,2,1,primary,completeness,high,persistent_identifier,"No persistent identifier: doi is absent and id is the project homepage https://chorus4ai.org/, which is a web address rather than a DOI, RRID, ARK or Handle. Co"
CHORUS_v7_rep2_r10_rating1,rubric10-semantic,CHORUS,v7,2,1,primary,completeness,high,source_conflict,"No variable-level metadata at all: variables is absent, is_tabular is unset, and no data dictionary is referenced, despite 1.6 billion rows of OMOP-standardized"
CHORUS_v7_rep2_r10_rating1,rubric10-semantic,CHORUS,v7,2,1,primary,completeness,medium,license_use_terms,license_and_use_terms documents only the AIM-AHEAD training-programme licensing agreement and explicitly notes that no general license for the data is stated; t
CHORUS_v7_rep2_r10_rating1,rubric10-semantic,CHORUS,v7,2,1,primary,completeness,medium,count_size,"No version, version_access or errata, and no download_url. A dataset described as partially released and growing from 50,000 toward 100,000 admissions has no wa"
CHORUS_v7_rep2_r10_rating1,rubric10-semantic,CHORUS,v7,2,1,primary,completeness,medium,consent_ethics,"known_biases and future_use_impacts are absent, and anomalies and missing_data_documentation are absent, for a multi-site retrospective EHR corpus where site-mi"
CHORUS_v7_rep2_r10_rating1,rubric10-semantic,CHORUS,v7,2,1,primary,correctness,low,attribution,"The maintainer contact is 'cmccrary@mgh.havard.edu', whose domain is misspelled ('havard' for 'harvard', and MGH's domain is mgh.harvard.edu). The record transp"
CHORUS_v7_rep2_r10_rating1,rubric10-semantic,CHORUS,v7,2,1,primary,semantic_understanding,low,count_size,"Two internally inconsistent counts are reported for the cohort (50,000 admissions on chorus4ai.org versus over 45K as of August 2025 in the webinar) and for ima"
CHORUS_v7_rep2_r20_rating1,rubric20-semantic,CHORUS,v7,2,1,primary,consistency,high,consent_ethics,"human_subject_research.involves_human_subjects is true and the record covers patient-level ICU/PICU/NICU clinical data, but no IRB approval, protocol number, or"
CHORUS_v7_rep2_r20_rating1,rubric20-semantic,CHORUS,v7,2,1,primary,consistency,high,consent_ethics,"involves_human_subjects is true, yet informed consent is documented nowhere. For retrospective EHR, imaging, waveform and EEG extraction the expected statement "
CHORUS_v7_rep2_r20_rating1,rubric20-semantic,CHORUS,v7,2,1,primary,consistency,medium,privacy_regulatory,is_deidentified.method is populated ('Tokenization of unstructured electronic health record text and transformation of data using approaches that limit re-ident
CHORUS_v7_rep2_r20_rating1,rubric20-semantic,CHORUS,v7,2,1,primary,consistency,medium,license_use_terms,"third_party_sharing.is_shared is true and purposes state the aim 'To develop a publicly available, AI-ready critical care dataset', but license_and_use_terms ca"
CHORUS_v7_rep2_r20_rating1,rubric20-semantic,CHORUS,v7,2,1,primary,completeness,medium,persistent_identifier,"No DOI or other persistent identifier is present for a dataset described as partially released (50,000 admissions, 1.6 billion OMOP rows, 23 Tb of waveform data"
CHORUS_v7_rep2_r20_rating1,rubric20-semantic,CHORUS,v7,2,1,primary,completeness,medium,count_size,"No version, version_access, or errata fields exist, and no preservation commitment beyond the NIH project period is stated, while updates.update_details records"
CHORUS_v7_rep2_r20_rating1,rubric20-semantic,CHORUS,v7,2,1,primary,content_accuracy,medium,privacy_regulatory,"The record carries the title 'Patient-Focused Collaborative Hospital Repository Uniting Standards (CHoRUS) for Equitable AI', keywords 'social determinants of h"
CHORUS_v7_rep2_r20_rating1,rubric20-semantic,CHORUS,v7,2,1,primary,correctness,low,attribution,The maintainer contact address 'cmccrary@mgh.havard.edu' has a misspelled domain ('havard' rather than 'harvard'; the MGH domain would be mgh.harvard.edu). The 
CHORUS_v7_rep2_r20_rating1,rubric20-semantic,CHORUS,v7,2,1,primary,semantic_understanding,low,attribution,"Five of six creators carry no structured name: 'Azra Bihorac', 'Xiaoqian Jiang', 'Yulia Strekalova', 'Parisa Rashidi' and 'Manlik Kwong' appear only inside free"
CHORUS_v7_rep2_r20_rating1,rubric20-semantic,CHORUS,v7,2,1,primary,consistency,low,source_conflict,"Instance counts differ between sources and are adjudicated rather than reconciled: 50,000 admissions (project site) against 'over 45K unique admissions' as of A"
CHORUS_v7_rep3_r10_rating1,rubric10-semantic,CHORUS,v7,3,1,primary,consistency,high,consent_ethics,"The record describes patient-level hospital data from 14 contributing hospitals (description: 'retrospective, controlled-access clinical data on critically ill "
CHORUS_v7_rep3_r10_rating1,rubric10-semantic,CHORUS,v7,3,1,primary,consistency,high,consent_ethics,Human participant data is present but informed_consent is absent entirely. For a retrospective multicenter EHR/imaging/waveform dataset a waiver of consent or H
CHORUS_v7_rep3_r10_rating1,rubric10-semantic,CHORUS,v7,3,1,primary,consistency,high,count_size,"subpopulations and description both state that pediatric ICU and neonatal ICU admissions are included, which are minors and a canonical at-risk population, but "
CHORUS_v7_rep3_r10_rating1,rubric10-semantic,CHORUS,v7,3,1,primary,content_accuracy,medium,privacy_regulatory,"is_deidentified.method names techniques (OHNLP tokenization, imaging de-identification, transformations that limit re-identification) but no recognized standard"
CHORUS_v7_rep3_r10_rating1,rubric10-semantic,CHORUS,v7,3,1,primary,consistency,medium,privacy_regulatory,"No re-identification risk assessment and no data_protection_impacts, despite three risk-amplifying design choices documented elsewhere in the record: geocoding "
CHORUS_v7_rep3_r10_rating1,rubric10-semantic,CHORUS,v7,3,1,primary,consistency,medium,persistent_identifier,"The dataset is asserted to be shared and reusable (third_party_sharing.is_shared=true, five populated distribution_formats, a provisioned holdout test set), yet"
CHORUS_v7_rep3_r10_rating1,rubric10-semantic,CHORUS,v7,3,1,primary,consistency,medium,variables_metadata,"The title frames the resource as being 'for Equitable AI' and keywords include 'social determinants of health', but known_biases is entirely absent. Only a sing"
CHORUS_v7_rep3_r10_rating1,rubric10-semantic,CHORUS,v7,3,1,primary,correctness,medium,persistent_identifier,"The only identifier is id='https://chorus4ai.org/#chorus-dataset', a fragment on the project homepage. It is a well-formed URI but carries no persistence guaran"
CHORUS_v7_rep3_r10_rating1,rubric10-semantic,CHORUS,v7,3,1,primary,completeness,medium,privacy_regulatory,"regulatory_restrictions records confidentiality_level 'restricted' and a legal-framework narrative, but hipaa_compliant and other_compliance are unpopulated for"
CHORUS_v7_rep3_r10_rating1,rubric10-semantic,CHORUS,v7,3,1,primary,semantic_understanding,medium,license_use_terms,"license_and_use_terms describes an access gate (controlled access, a licensing agreement inside a training-program registration form, a '.edu' email requirement"
CHORUS_v7_rep3_r10_rating1,rubric10-semantic,CHORUS,v7,3,1,primary,content_accuracy,low,source_conflict,"Internal figure tension within the imaging modality: instances reports 7,642 admissions with radiology data while the same entry's notes state that approximatel"
CHORUS_v7_rep3_r10_rating1,rubric10-semantic,CHORUS,v7,3,1,primary,correctness,low,attribution,"The published program-manager contact 'cmccrary@mgh.havard.edu' contains an apparent domain typo ('havard'). The record transparently marks it 'as published', b"
CHORUS_v7_rep3_r10_rating1,rubric10-semantic,CHORUS,v7,3,1,primary,completeness,low,temporal_version,"collection_timeframes substitutes the NIH award period (2022-09-01 to 2026-11-30) for the calendar range of the underlying clinical encounters, which is transpa"
CHORUS_v7_rep3_r10_rating1,rubric10-semantic,CHORUS,v7,3,1,primary,completeness,low,attribution,"data_governance.committee_contact names Jared Houghtaling, but the record's own caveat states he is recorded because he is one of two access-request contacts, n"
CHORUS_v7_rep3_r20_rating1,rubric20-semantic,CHORUS,v7,3,1,primary,consistency,high,consent_ethics,"The dataset is patient-level hospital data on critically ill patients ('CHoRUS is a multicenter, multimodal, high-resolution critical care dataset', 'retrospect"
CHORUS_v7_rep3_r20_rating1,rubric20-semantic,CHORUS,v7,3,1,primary,consistency,high,count_size,"The cohort explicitly includes pediatric and neonatal intensive care admissions ('adult intensive care unit (ICU), pediatric intensive care unit (PICU), and neo"
CHORUS_v7_rep3_r20_rating1,rubric20-semantic,CHORUS,v7,3,1,primary,consistency,high,consent_ethics,informed_consent is absent for a retrospective dataset of identifiable clinical records drawn from 14 hospitals. Retrospective research typically proceeds under
CHORUS_v7_rep3_r20_rating1,rubric20-semantic,CHORUS,v7,3,1,primary,consistency,medium,consent_ethics,"ethical_reviews is populated but describes the consortium's ethics pillar activities (community focus groups, legal landscape analysis, community perspectives o"
CHORUS_v7_rep3_r20_rating1,rubric20-semantic,CHORUS,v7,3,1,primary,consistency,medium,privacy_regulatory,"The dataset comprises US hospital protected health information under controlled access, yet regulatory_restrictions.hipaa_compliant and other_compliance are abs"
CHORUS_v7_rep3_r20_rating1,rubric20-semantic,CHORUS,v7,3,1,primary,consistency,medium,count_size,"known_biases is entirely absent, while the substance of a selection/representativeness bias is recorded under known_limitations ('The cohort is drawn from 14 da"
CHORUS_v7_rep3_r20_rating1,rubric20-semantic,CHORUS,v7,3,1,primary,correctness,medium,persistent_identifier,"No persistent identifier exists for the dataset. id is 'https://chorus4ai.org/#chorus-dataset', a fragment on the project's own website rather than a resolvable"
CHORUS_v7_rep3_r20_rating1,rubric20-semantic,CHORUS,v7,3,1,primary,content_accuracy,medium,privacy_regulatory,"The de-identification account is partial relative to the claim it supports. is_deidentified.method names tokenization of notes, imaging de-identification and 'd"
CHORUS_v7_rep3_r20_rating1,rubric20-semantic,CHORUS,v7,3,1,primary,content_accuracy,medium,license_use_terms,license_and_use_terms describes access conditions specific to one training programme ('Users of the dataset through the AIM-AHEAD Bridge2AI for Clinical Care Tr
CHORUS_v7_rep3_r20_rating1,rubric20-semantic,CHORUS,v7,3,1,primary,completeness,medium,persistent_identifier,"No versioning exists at all: version, version_access and errata are absent, and the record confirms none is published. The dataset is nevertheless a growing par"
CHORUS_v7_rep3_r20_rating1,rubric20-semantic,CHORUS,v7,3,1,primary,completeness,medium,license_use_terms,prohibited_uses and discouraged_uses are both absent for a controlled-access dataset of protected health information. Three intended_uses categories are documen
CHORUS_v7_rep3_r20_rating1,rubric20-semantic,CHORUS,v7,3,1,primary,completeness,low,temporal_version,"Collection timeframes report the funding period rather than the data. collection_timeframes gives '2022-09-01 to 2026-11-30', which the field's own source_cavea"
CHORUS_v7_rep3_r20_rating1,rubric20-semantic,CHORUS,v7,3,1,primary,correctness,low,attribution,"One external resource URL is recorded without a scheme ('www.bridge2ai.org/chorus') while the others are well-formed absolute URLs, and a published contact emai"
CHORUS_v7_rep3_r20_rating1,rubric20-semantic,CHORUS,v7,3,1,primary,semantic_understanding,low,variables_metadata,"distribution_formats entries mix a format name with a content inventory ('OMOP Common Data Model tables covering demographics, medication administration, proced"
CHORUS_v7_rep3_r20_rating1,rubric20-semantic,CHORUS,v7,3,1,primary,consistency,low,source_conflict,"Two sources disagree on release size: project documentation reports 50,000 admissions while the cohort 2 webinar reports 'over 45K unique admissions'. This is a"
CHORUS_v8_rep1_r10_rating1,rubric10-semantic,CHORUS,v8,1,1,primary,consistency,high,scope_drift,"human_subject_research.involves_human_subjects=true (hospital records of critically ill patients, including PICU and NICU admissions) but no IRB, ethics committ"
CHORUS_v8_rep1_r10_rating1,rubric10-semantic,CHORUS,v8,1,1,primary,consistency,high,consent_ethics,"involves_human_subjects=true but informed_consent is entirely absent. For a retrospective multicenter clinical extract a consent waiver is plausible, but neithe"
CHORUS_v8_rep1_r10_rating1,rubric10-semantic,CHORUS,v8,1,1,primary,consistency,medium,privacy_regulatory,"is_deidentified.method describes techniques (tokenization, transformation limiting re-identification, imaging de-identification) but no identifiers-removed list"
CHORUS_v8_rep1_r10_rating1,rubric10-semantic,CHORUS,v8,1,1,primary,consistency,medium,count_size,"at_risk_populations.at_risk_groups_included=true (minors and neonates via PICU/NICU admissions) but no protections, assent procedures, guardian permission or co"
CHORUS_v8_rep1_r10_rating1,rubric10-semantic,CHORUS,v8,1,1,primary,content_accuracy,medium,source_conflict,"Cohort size is reported inconsistently across sources and left unreconciled: description and instances record 50,000 admissions while source_caveats records the"
CHORUS_v8_rep1_r10_rating1,rubric10-semantic,CHORUS,v8,1,1,primary,correctness,medium,persistent_identifier,"No persistent identifier for the dataset: doi is absent and id is 'https://chorus4ai.org/', the project homepage, which is byte-identical to page. A homepage UR"
CHORUS_v8_rep1_r10_rating1,rubric10-semantic,CHORUS,v8,1,1,primary,correctness,low,attribution,"Maintainer email domain is recorded as 'cmccrary@mgh.havard.edu' ('havard'), and one external resource, 'www.bridge2ai.org/chorus', is given without a URI schem"
CHORUS_v8_rep1_r10_rating1,rubric10-semantic,CHORUS,v8,1,1,primary,semantic_understanding,medium,license_use_terms,"license_and_use_terms conflates two distinct objects: the MIT License applies to the chorus-ai code, while no license is named for the data. The access terms re"
CHORUS_v8_rep1_r10_rating1,rubric10-semantic,CHORUS,v8,1,1,primary,completeness,medium,privacy_regulatory,No regulatory determination is recorded for a US multicenter clinical dataset: regulatory_restrictions carries confidentiality_level 'restricted' and access-con
CHORUS_v8_rep1_r10_rating1,rubric10-semantic,CHORUS,v8,1,1,primary,completeness,high,count_size,"No version identity or version tracking: version, version_access and errata are all absent, and updates.source_caveats states that no release cadence or version"
CHORUS_v8_rep1_r10_rating1,rubric10-semantic,CHORUS,v8,1,1,primary,completeness,medium,source_conflict,"No variable-level metadata anywhere: variables and is_tabular are absent, despite 1.6 billion rows of OMOP-standardized tabular EHR data being the largest compo"
CHORUS_v8_rep1_r10_rating1,rubric10-semantic,CHORUS,v8,1,1,primary,completeness,high,bias_quality,"No bias documentation: known_biases and future_use_impacts are absent, and no demographic composition is reported for the cohort (subpopulations distinguish ICU"
CHORUS_v8_rep1_r10_rating1,rubric10-semantic,CHORUS,v8,1,1,primary,completeness,medium,attribution,"Cross-platform integration is thin: publisher, citation, doi and related_datasets are all absent. Sibling Bridge2AI data generation projects are referenced in p"
CHORUS_v8_rep1_r10_rating1,rubric10-semantic,CHORUS,v8,1,1,primary,semantic_understanding,low,scope_drift,Several capabilities are documented in fields that ordinarily describe realized dataset properties but are stated in the future tense: splits (a holdout test se
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,consistency,high,consent_ethics,"human_subject_research.involves_human_subjects=true and the dataset is built from hospital records of critically ill patients, but ethical_reviews names no IRB "
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,consistency,high,consent_ethics,"involves_human_subjects=true but no informed_consent element appears anywhere in the record. For a retrospective multicenter extraction a waiver is plausible, y"
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,consistency,high,count_size,"at_risk_populations.at_risk_groups_included=true and special_populations records that minors and neonates are represented via PICU and NICU admissions, but no a"
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,correctness,high,persistent_identifier,"No DOI or other persistent identifier is present. The dataset id is https://chorus4ai.org/, byte-identical to page, so the identifier is the project homepage ra"
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,content_accuracy,medium,license_use_terms,"license_and_use_terms cites the MIT License, which the record itself correctly scopes to the chorus-ai GitHub code rather than to the data. No license is named "
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,content_accuracy,medium,privacy_regulatory,"Deidentification method appropriateness cannot be assessed: is_deidentified describes tokenization, transformations that 'limit re-identification', and imaging "
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,consistency,medium,privacy_regulatory,"US hospital clinical data on identifiable patients is documented with no HIPAA determination, no other_compliance entry, and no data_protection_impacts. The rec"
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,consistency,medium,scope_drift,"status is 'partially released' and updates describes an actively growing dataset (50,000 admissions now, 100,000 anticipated; imaging de-identification and EEG "
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,correctness,low,attribution,"URL and contact validity issues: the maintainer email domain is printed as 'mgh.havard.edu' (a probable misspelling of mgh.harvard.edu), and 'www.bridge2ai.org/"
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,content_accuracy,low,source_conflict,"Two internal figure discrepancies exist: 50,000 admissions (project site) versus 'over 45K unique admissions' (August 2025 webinar), and 7,642 admissions with r"
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,consistency,medium,temporal_version,"collection_timeframes is populated but characterizes only the reporting snapshot ('as of August 2025', 14 hospitals); the calendar range of the clinical encount"
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,completeness,medium,privacy_regulatory,"known_biases is absent entirely and future_use_impacts is unset, despite the dataset being explicitly framed as AI-ready and equity-focused ('Equitable AI', soc"
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,completeness,medium,bias_quality,"No demographic characterization of the cohort exists: no age, sex, race, ethnicity, or geographic distribution, and no inclusion/exclusion criteria. subpopulati"
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,completeness,low,variables_metadata,"No related_datasets or typed cross-dataset linkages are recorded, although CHoRUS is described as one of four Bridge2AI data generation projects coordinating on"
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,completeness,low,count_size,Aggregate size and file metadata are prose-only: total_size_bytes and total_file_count are unset and file_collections carry no total_bytes or compression. The 2
CHORUS_v8_rep1_r20_rating1,rubric20-semantic,CHORUS,v8,1,1,primary,semantic_understanding,low,temporal_version,"Q11 tooling is named without versions: OHNLP toolkit, OHDSI tool stack, Jupyter, Azure, privacy_scan_tool, CTP-deid, chorus-mapping, chorus_waveform and CHoRUSR"
CHORUS_v8_rep2_r10_rating1,rubric10-semantic,CHORUS,v8,2,1,primary,consistency,high,count_size,"human_subject_research.involves_human_subjects is true and the cohort includes pediatric and neonatal ICU admissions, but there is no informed_consent block at "
CHORUS_v8_rep2_r10_rating1,rubric10-semantic,CHORUS,v8,2,1,primary,consistency,high,consent_ethics,"involves_human_subjects=true but no institutional review board, ethics committee, or reviewing organization is named. ethical_reviews documents community-facing"
CHORUS_v8_rep2_r10_rating1,rubric10-semantic,CHORUS,v8,2,1,primary,content_accuracy,high,privacy_regulatory,"The dataset is PHI-derived clinical data from 14 US hospitals, yet no regulatory framework is asserted: regulatory_restrictions, confidentiality_level, hipaa_co"
CHORUS_v8_rep2_r10_rating1,rubric10-semantic,CHORUS,v8,2,1,primary,correctness,high,persistent_identifier,"No persistent identifier exists. doi is absent, no RRID is present, and id is https://chorus4ai.org/ — byte-identical to the page value and resolving to the pro"
CHORUS_v8_rep2_r10_rating1,rubric10-semantic,CHORUS,v8,2,1,primary,consistency,high,temporal_version,"status is 'released' and distribution_dates reports a dataset available to approved users as of August 2025, but version, version_access, errata, citation, doi "
CHORUS_v8_rep2_r10_rating1,rubric10-semantic,CHORUS,v8,2,1,primary,completeness,high,variables_metadata,"The dataset's dominant component is 1.6 billion rows of OMOP-standardized tabular EHR data, yet variables is absent, is_tabular is absent, and no data dictionar"
CHORUS_v8_rep2_r10_rating1,rubric10-semantic,CHORUS,v8,2,1,primary,completeness,medium,processing_provenance,"No data quality documentation: anomalies and missing_data_documentation are both absent. For retrospective EHR and high-frequency flowsheet/waveform data, missi"
CHORUS_v8_rep2_r10_rating1,rubric10-semantic,CHORUS,v8,2,1,primary,semantic_understanding,medium,consent_ethics,participant_privacy.reidentification_risk is populated but contains no assessment: 'The project describes transforming data using approaches that limit re-ident
CHORUS_v8_rep2_r10_rating1,rubric10-semantic,CHORUS,v8,2,1,primary,content_accuracy,medium,scope_drift,"is_deidentified.identifiable_elements_present=true and the named methods cover clinical notes (OHNLP tokenization) and imaging (de-identification 'in process'),"
CHORUS_v8_rep2_r10_rating1,rubric10-semantic,CHORUS,v8,2,1,primary,consistency,medium,scope_drift,"purposes states a capability to 'acquire, standardize, tokenize, store, visualize and label' data, and tasks/intended_uses centre on supervised model developmen"
CHORUS_v8_rep2_r10_rating1,rubric10-semantic,CHORUS,v8,2,1,primary,completeness,medium,processing_provenance,"imputation_protocols is absent and no statement is made that imputation was not used, despite EHR-derived content where imputation decisions materially affect d"
CHORUS_v8_rep2_r10_rating1,rubric10-semantic,CHORUS,v8,2,1,primary,completeness,medium,license_use_terms,"No prohibited_uses or discouraged_uses for a controlled-access dataset derived from critically ill patients including minors. intended_uses is rich, but no proh"
